algo,k_fold,time_running,time,acc,dataset,pc,-1_precision,-1_recall,-1_f1-score,-1_support,1_precision,1_recall,1_f1-score,1_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
SIL,5,1671742559,9.411039113998413,0.6756756756756757,mutagenesis-atoms,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
STK,1,1671742561,0.02618408203125,0.6842105263157895,mutagenesis-atoms,Mac-mini.local,0.6666666666666666,0.15384615384615385,0.25,13,0.6857142857142857,0.96,0.7999999999999999,25,0.6761904761904762,0.5569230769230769,0.5249999999999999,38,0.6791979949874687,0.6842105263157895,0.6118421052631579,38
STK,2,1671742563,1.7685420513153076,0.6842105263157895,mutagenesis-atoms,Mac-mini.local,0.6,0.23076923076923078,0.33333333333333337,13,0.696969696969697,0.92,0.793103448275862,25,0.6484848484848484,0.5753846153846154,0.5632183908045977,38,0.6637958532695375,0.6842105263157895,0.6358136721113127,38
STK,3,1671742565,3.596431255340576,0.6842105263157895,mutagenesis-atoms,Mac-mini.local,0.6666666666666666,0.15384615384615385,0.25,13,0.6857142857142857,0.96,0.7999999999999999,25,0.6761904761904762,0.5569230769230769,0.5249999999999999,38,0.6791979949874687,0.6842105263157895,0.6118421052631579,38
STK,4,1671742566,5.39362907409668,0.6756756756756757,mutagenesis-atoms,Mac-mini.local,0.5,0.16666666666666666,0.25,12,0.696969696969697,0.92,0.793103448275862,25,0.5984848484848485,0.5433333333333333,0.521551724137931,37,0.6330876330876332,0.6756756756756757,0.6169617893755823,37
STK,5,1671742568,7.071865081787109,0.6486486486486487,mutagenesis-atoms,Mac-mini.local,0.0,0.0,0.0,12,0.6666666666666666,0.96,0.7868852459016393,25,0.3333333333333333,0.48,0.39344262295081966,37,0.4504504504504504,0.6486486486486487,0.5316792202038104,37
NSK,1,1671742570,0.5151927471160889,0.6578947368421053,mutagenesis-atoms,Mac-mini.local,0.5,0.46153846153846156,0.48000000000000004,13,0.7307692307692307,0.76,0.7450980392156863,25,0.6153846153846154,0.6107692307692307,0.6125490196078431,38,0.6518218623481781,0.6578947368421053,0.6544066047471621,38
NSK,2,1671742573,2.737548828125,0.7368421052631579,mutagenesis-atoms,Mac-mini.local,0.6666666666666666,0.46153846153846156,0.5454545454545455,13,0.7586206896551724,0.88,0.8148148148148148,25,0.7126436781609196,0.6707692307692308,0.6801346801346801,38,0.7271627344222624,0.7368421052631579,0.7226652489810385,38
NSK,3,1671742575,4.933020830154419,0.6578947368421053,mutagenesis-atoms,Mac-mini.local,0.5,0.3076923076923077,0.380952380952381,13,0.7,0.84,0.7636363636363636,25,0.6,0.5738461538461539,0.5722943722943723,38,0.631578947368421,0.6578947368421053,0.6327181590339485,38
NSK,4,1671742577,7.108300685882568,0.6756756756756757,mutagenesis-atoms,Mac-mini.local,0.5,0.16666666666666666,0.25,12,0.696969696969697,0.92,0.793103448275862,25,0.5984848484848485,0.5433333333333333,0.521551724137931,37,0.6330876330876332,0.6756756756756757,0.6169617893755823,37
NSK,5,1671742579,9.28774881362915,0.6486486486486487,mutagenesis-atoms,Mac-mini.local,0.4,0.16666666666666666,0.23529411764705882,12,0.6875,0.88,0.7719298245614036,25,0.54375,0.5233333333333333,0.5036119711042312,37,0.5942567567567568,0.6486486486486487,0.5978858115081026,37
MISVM,1,1671742583,2.268604040145874,0.34210526315789475,mutagenesis-bonds,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,2,1671742587,6.005649089813232,0.34210526315789475,mutagenesis-bonds,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,3,1671742593,11.863020181655884,0.34210526315789475,mutagenesis-bonds,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,4,1671742597,15.920614004135132,0.32432432432432434,mutagenesis-bonds,Mac-mini.local,0.32432432432432434,1.0,0.489795918367347,12,0.0,0.0,0.0,25,0.16216216216216217,0.5,0.2448979591836735,37,0.10518626734842952,0.32432432432432434,0.15885273028130173,37
MISVM,5,1671742602,20.858320951461792,0.32432432432432434,mutagenesis-bonds,Mac-mini.local,0.32432432432432434,1.0,0.489795918367347,12,0.0,0.0,0.0,25,0.16216216216216217,0.5,0.2448979591836735,37,0.10518626734842952,0.32432432432432434,0.15885273028130173,37
miSVM,1,1671742614,10.183400869369507,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,2,1671742631,26.955665111541748,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,3,1671742654,50.266589879989624,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,4,1671742669,65.5769579410553,0.6756756756756757,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
miSVM,5,1671742690,86.47552990913391,0.6756756756756757,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
sbMIL,1,1671742705,12.583418130874634,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
sbMIL,2,1671742720,27.611515283584595,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
sbMIL,3,1671742735,43.27885603904724,0.34210526315789475,mutagenesis-bonds,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
sbMIL,4,1671742750,57.95863127708435,0.40540540540540543,mutagenesis-bonds,Mac-mini.local,0.35294117647058826,1.0,0.5217391304347826,12,1.0,0.12,0.21428571428571425,25,0.6764705882352942,0.56,0.36801242236024845,37,0.7901430842607313,0.40540540540540543,0.3140003357394661,37
sbMIL,5,1671742762,70.27634811401367,0.5405405405405406,mutagenesis-bonds,Mac-mini.local,0.3684210526315789,0.5833333333333334,0.4516129032258065,12,0.7222222222222222,0.52,0.6046511627906976,25,0.5453216374269005,0.5516666666666667,0.5281320330082521,37,0.6074758969495812,0.5405405405405406,0.5550171326615437,37
SIL,1,1671742773,9.12236499786377,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,2,1671742782,17.994632959365845,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,3,1671742794,29.922614097595215,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,4,1671742802,37.695136070251465,0.6756756756756757,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
SIL,5,1671742812,48.14001798629761,0.6756756756756757,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
STK,1,1671742814,0.03850531578063965,0.7368421052631579,mutagenesis-bonds,Mac-mini.local,0.7142857142857143,0.38461538461538464,0.5,13,0.7419354838709677,0.92,0.8214285714285714,25,0.728110599078341,0.6523076923076924,0.6607142857142857,38,0.7324763521707494,0.7368421052631579,0.7114661654135338,38
STK,2,1671742816,1.7340431213378906,0.7105263157894737,mutagenesis-bonds,Mac-mini.local,1.0,0.15384615384615385,0.2666666666666667,13,0.6944444444444444,1.0,0.819672131147541,25,0.8472222222222222,0.5769230769230769,0.5431693989071038,38,0.7989766081871345,0.7105263157894737,0.6304860511935577,38
STK,3,1671742817,3.3935511112213135,0.6578947368421053,mutagenesis-bonds,Mac-mini.local,0.5,0.15384615384615385,0.23529411764705882,13,0.6764705882352942,0.92,0.7796610169491526,25,0.5882352941176471,0.536923076923077,0.5074775672981057,38,0.6160990712074303,0.6578947368421053,0.5934302356089626,38
STK,4,1671742819,5.375684022903442,0.5945945945945946,mutagenesis-bonds,Mac-mini.local,0.0,0.0,0.0,12,0.6470588235294118,0.88,0.7457627118644068,25,0.3235294117647059,0.44,0.3728813559322034,37,0.43720190779014306,0.5945945945945946,0.5038937242327073,37
STK,5,1671742821,7.101783990859985,0.6756756756756757,mutagenesis-bonds,Mac-mini.local,0.5,0.08333333333333333,0.14285714285714285,12,0.6857142857142857,0.96,0.7999999999999999,25,0.5928571428571429,0.5216666666666666,0.4714285714285714,37,0.6254826254826255,0.6756756756756757,0.5868725868725869,37
NSK,1,1671742823,0.5358970165252686,0.7894736842105263,mutagenesis-bonds,Mac-mini.local,0.6923076923076923,0.6923076923076923,0.6923076923076923,13,0.84,0.84,0.8399999999999999,25,0.7661538461538462,0.7661538461538462,0.7661538461538461,38,0.7894736842105263,0.7894736842105263,0.7894736842105262,38
NSK,2,1671742826,2.824083089828491,0.868421052631579,mutagenesis-bonds,Mac-mini.local,0.8333333333333334,0.7692307692307693,0.8,13,0.8846153846153846,0.92,0.9019607843137256,25,0.858974358974359,0.8446153846153847,0.8509803921568628,38,0.8670715249662618,0.868421052631579,0.8670794633642932,38
NSK,3,1671742828,5.12119722366333,0.8157894736842105,mutagenesis-bonds,Mac-mini.local,0.7142857142857143,0.7692307692307693,0.7407407407407408,13,0.875,0.84,0.8571428571428572,25,0.7946428571428572,0.8046153846153846,0.7989417989417991,38,0.8200187969924811,0.8157894736842105,0.8173210804789752,38
NSK,4,1671742830,7.353476047515869,0.7567567567567568,mutagenesis-bonds,Mac-mini.local,0.6363636363636364,0.5833333333333334,0.6086956521739131,12,0.8076923076923077,0.84,0.8235294117647058,25,0.7220279720279721,0.7116666666666667,0.7161125319693095,37,0.7521262521262522,0.7567567567567568,0.7538535978433676,37
NSK,5,1671742833,9.912467002868652,0.7297297297297297,mutagenesis-bonds,Mac-mini.local,0.5714285714285714,0.6666666666666666,0.6153846153846153,12,0.8260869565217391,0.76,0.7916666666666667,25,0.6987577639751552,0.7133333333333334,0.703525641025641,37,0.7434950478428739,0.7297297297297297,0.7344941094941095,37
MISVM,1,1671742842,5.881319761276245,0.34210526315789475,mutagenesis-chains,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,2,1671742854,18.459928035736084,0.34210526315789475,mutagenesis-chains,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,3,1671742862,26.211528778076172,0.34210526315789475,mutagenesis-chains,Mac-mini.local,0.34210526315789475,1.0,0.5098039215686275,13,0.0,0.0,0.0,25,0.17105263157894737,0.5,0.25490196078431376,38,0.11703601108033242,0.34210526315789475,0.17440660474716205,38
MISVM,4,1671742867,31.284078121185303,0.32432432432432434,mutagenesis-chains,Mac-mini.local,0.32432432432432434,1.0,0.489795918367347,12,0.0,0.0,0.0,25,0.16216216216216217,0.5,0.2448979591836735,37,0.10518626734842952,0.32432432432432434,0.15885273028130173,37
MISVM,5,1671742875,38.98655986785889,0.32432432432432434,mutagenesis-chains,Mac-mini.local,0.32432432432432434,1.0,0.489795918367347,12,0.0,0.0,0.0,25,0.16216216216216217,0.5,0.2448979591836735,37,0.10518626734842952,0.32432432432432434,0.15885273028130173,37
miSVM,1,1671742899,22.417857885360718,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,2,1671742954,77.5703067779541,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,3,1671743000,123.84013676643372,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
miSVM,4,1671743075,198.50666069984436,0.6756756756756757,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
miSVM,5,1671743130,253.29954481124878,0.6756756756756757,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
sbMIL,1,1671743165,33.773463010787964,0.34210526315789475,mutagenesis-chains,Mac-mini.local,0.3125,0.7692307692307693,0.4444444444444445,13,0.5,0.12,0.1935483870967742,25,0.40625,0.44461538461538463,0.31899641577060933,38,0.43585526315789475,0.34210526315789475,0.2793812488209772,38
sbMIL,2,1671743192,60.29052376747131,0.631578947368421,mutagenesis-chains,Mac-mini.local,0.3333333333333333,0.07692307692307693,0.125,13,0.6571428571428571,0.92,0.7666666666666667,25,0.49523809523809526,0.4984615384615385,0.44583333333333336,38,0.5463659147869674,0.631578947368421,0.5471491228070176,38
sbMIL,3,1671743227,95.74241089820862,0.47368421052631576,mutagenesis-chains,Mac-mini.local,0.29411764705882354,0.38461538461538464,0.33333333333333337,13,0.6190476190476191,0.52,0.5652173913043478,25,0.45658263305322133,0.4523076923076923,0.4492753623188406,38,0.5078873654725048,0.47368421052631576,0.48588863463005344,38
sbMIL,4,1671743263,131.05634093284607,0.3783783783783784,mutagenesis-chains,Mac-mini.local,0.3225806451612903,0.8333333333333334,0.4651162790697674,12,0.6666666666666666,0.16,0.25806451612903225,25,0.4946236559139785,0.4966666666666667,0.3615903975993998,37,0.5550712002324905,0.3783783783783784,0.32521643924494636,37
sbMIL,5,1671743298,166.78558802604675,0.32432432432432434,mutagenesis-chains,Mac-mini.local,0.32432432432432434,1.0,0.489795918367347,12,0.0,0.0,0.0,25,0.16216216216216217,0.5,0.2448979591836735,37,0.10518626734842952,0.32432432432432434,0.15885273028130173,37
SIL,1,1671743321,20.644169330596924,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,2,1671743343,42.75566625595093,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,3,1671743369,69.17251706123352,0.6578947368421053,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,13,0.6578947368421053,1.0,0.7936507936507937,25,0.32894736842105265,0.5,0.39682539682539686,38,0.43282548476454297,0.6578947368421053,0.5221386800334169,38
SIL,4,1671743390,89.9731171131134,0.6756756756756757,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
SIL,5,1671743416,115.66078901290894,0.6756756756756757,mutagenesis-chains,Mac-mini.local,0.0,0.0,0.0,12,0.6756756756756757,1.0,0.8064516129032258,25,0.33783783783783783,0.5,0.4032258064516129,37,0.4565376186997808,0.6756756756756757,0.5448997384481256,37
STK,1,1671743417,0.030492782592773438,0.7368421052631579,mutagenesis-chains,Mac-mini.local,0.6363636363636364,0.5384615384615384,0.5833333333333334,13,0.7777777777777778,0.84,0.8076923076923077,25,0.7070707070707071,0.6892307692307692,0.6955128205128205,38,0.7293992557150453,0.7368421052631579,0.7309379217273955,38
STK,2,1671743419,1.6627309322357178,0.7631578947368421,mutagenesis-chains,Mac-mini.local,0.7,0.5384615384615384,0.608695652173913,13,0.7857142857142857,0.88,0.830188679245283,25,0.7428571428571429,0.7092307692307692,0.719442165709598,38,0.756390977443609,0.7631578947368421,0.7544147489313932,38
STK,3,1671743421,3.3204610347747803,0.7368421052631579,mutagenesis-chains,Mac-mini.local,0.7142857142857143,0.38461538461538464,0.5,13,0.7419354838709677,0.92,0.8214285714285714,25,0.728110599078341,0.6523076923076924,0.6607142857142857,38,0.7324763521707494,0.7368421052631579,0.7114661654135338,38
STK,4,1671743423,5.3671088218688965,0.7297297297297297,mutagenesis-chains,Mac-mini.local,0.625,0.4166666666666667,0.5,12,0.7586206896551724,0.88,0.8148148148148148,25,0.6918103448275862,0.6483333333333333,0.6574074074074074,37,0.7152842497670083,0.7297297297297297,0.7127127127127127,37
STK,5,1671743425,7.243607044219971,0.8108108108108109,mutagenesis-chains,Mac-mini.local,0.7777777777777778,0.5833333333333334,0.6666666666666666,12,0.8214285714285714,0.92,0.8679245283018867,25,0.7996031746031746,0.7516666666666667,0.7672955974842767,37,0.8072715572715573,0.8108108108108109,0.8026517083120855,37
NSK,1,1671743427,0.7394602298736572,0.7631578947368421,mutagenesis-chains,Mac-mini.local,0.6666666666666666,0.6153846153846154,0.64,13,0.8076923076923077,0.84,0.8235294117647058,25,0.7371794871794872,0.7276923076923076,0.7317647058823529,38,0.75944669365722,0.7631578947368421,0.7607430340557275,38
NSK,2,1671743430,3.6498429775238037,0.7368421052631579,mutagenesis-chains,Mac-mini.local,0.6153846153846154,0.6153846153846154,0.6153846153846154,13,0.8,0.8,0.8000000000000002,25,0.7076923076923077,0.7076923076923077,0.7076923076923078,38,0.7368421052631579,0.7368421052631579,0.736842105263158,38
NSK,3,1671743433,6.37233829498291,0.8421052631578947,mutagenesis-chains,Mac-mini.local,0.7333333333333333,0.8461538461538461,0.7857142857142856,13,0.9130434782608695,0.84,0.8749999999999999,25,0.8231884057971014,0.8430769230769231,0.8303571428571428,38,0.8515636918382914,0.8421052631578947,0.844454887218045,38
NSK,4,1671743435,8.662894248962402,0.8648648648648649,mutagenesis-chains,Mac-mini.local,0.7692307692307693,0.8333333333333334,0.8,12,0.9166666666666666,0.88,0.8979591836734694,25,0.842948717948718,0.8566666666666667,0.8489795918367347,37,0.8688496188496189,0.8648648648648649,0.8661886376172092,37
NSK,5,1671743437,10.925426244735718,0.8918918918918919,mutagenesis-chains,Mac-mini.local,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,0.92,0.92,0.92,25,0.8766666666666667,0.8766666666666667,0.8766666666666667,37,0.8918918918918919,0.8918918918918919,0.8918918918918919,37
MISVM,1,1671743439,0.020402908325195312,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
MISVM,2,1671743441,1.747528076171875,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
MISVM,3,1671743443,3.5522618293762207,0.75,eastWest,Mac-mini.local,0.6666666666666666,1.0,0.8,2,1.0,0.5,0.6666666666666666,2,0.8333333333333333,0.75,0.7333333333333334,4,0.8333333333333333,0.75,0.7333333333333334,4
MISVM,4,1671743444,5.162739992141724,0.75,eastWest,Mac-mini.local,0.6666666666666666,1.0,0.8,2,1.0,0.5,0.6666666666666666,2,0.8333333333333333,0.75,0.7333333333333334,4,0.8333333333333333,0.75,0.7333333333333334,4
MISVM,5,1671743446,6.852751970291138,0.75,eastWest,Mac-mini.local,0.6666666666666666,1.0,0.8,2,1.0,0.5,0.6666666666666666,2,0.8333333333333333,0.75,0.7333333333333334,4,0.8333333333333333,0.75,0.7333333333333334,4
miSVM,1,1671743447,0.08301901817321777,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
miSVM,2,1671743449,1.8430700302124023,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
miSVM,3,1671743451,3.4758920669555664,0.25,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.3333333333333333,0.5,0.4,2,0.16666666666666666,0.25,0.2,4,0.16666666666666666,0.25,0.2,4
miSVM,4,1671743453,5.209747076034546,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
miSVM,5,1671743454,6.912407875061035,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
sbMIL,1,1671743456,0.03500699996948242,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
sbMIL,2,1671743458,1.68491792678833,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
sbMIL,3,1671743460,3.5439910888671875,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
sbMIL,4,1671743461,5.206142902374268,1.0,eastWest,Mac-mini.local,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,4,1.0,1.0,1.0,4
sbMIL,5,1671743463,6.934693813323975,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
SIL,1,1671743465,0.015292167663574219,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
SIL,2,1671743466,1.7031481266021729,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
SIL,3,1671743468,3.2651262283325195,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
SIL,4,1671743470,4.945228099822998,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
SIL,5,1671743471,6.605118036270142,0.5,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.5,1.0,0.6666666666666666,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
STK,1,1671743473,0.00739598274230957,0.75,eastWest,Mac-mini.local,0.6666666666666666,1.0,0.8,2,1.0,0.5,0.6666666666666666,2,0.8333333333333333,0.75,0.7333333333333334,4,0.8333333333333333,0.75,0.7333333333333334,4
STK,2,1671743475,1.7525529861450195,0.75,eastWest,Mac-mini.local,1.0,0.5,0.6666666666666666,2,0.6666666666666666,1.0,0.8,2,0.8333333333333333,0.75,0.7333333333333334,4,0.8333333333333333,0.75,0.7333333333333334,4
STK,3,1671743476,3.3185088634490967,0.25,eastWest,Mac-mini.local,0.0,0.0,0.0,2,0.3333333333333333,0.5,0.4,2,0.16666666666666666,0.25,0.2,4,0.16666666666666666,0.25,0.2,4
STK,4,1671743478,4.9524571895599365,0.5,eastWest,Mac-mini.local,0.5,0.5,0.5,2,0.5,0.5,0.5,2,0.5,0.5,0.5,4,0.5,0.5,0.5,4
STK,5,1671743480,6.646965026855469,0.0,eastWest,Mac-mini.local,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
NSK,1,1671743481,0.013310909271240234,0.5,eastWest,Mac-mini.local,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,2,0.25,0.5,0.3333333333333333,4,0.25,0.5,0.3333333333333333,4
NSK,2,1671743483,1.6829137802124023,0.5,eastWest,Mac-mini.local,0.5,0.5,0.5,2,0.5,0.5,0.5,2,0.5,0.5,0.5,4,0.5,0.5,0.5,4
NSK,3,1671743484,3.2790639400482178,0.5,eastWest,Mac-mini.local,0.5,0.5,0.5,2,0.5,0.5,0.5,2,0.5,0.5,0.5,4,0.5,0.5,0.5,4
NSK,4,1671743486,5.240099906921387,0.25,eastWest,Mac-mini.local,0.3333333333333333,0.5,0.4,2,0.0,0.0,0.0,2,0.16666666666666666,0.25,0.2,4,0.16666666666666666,0.25,0.2,4
NSK,5,1671743488,6.839048862457275,0.0,eastWest,Mac-mini.local,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
MISVM,1,1671743492,0.7945199012756348,0.8,elephant,Mac-mini.local,0.7307692307692307,0.95,0.8260869565217392,20,0.9285714285714286,0.65,0.7647058823529412,20,0.8296703296703296,0.8,0.7953964194373402,40,0.8296703296703297,0.8,0.7953964194373402,40
